"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"73","1416231_at","Vac14","234729","Vac14 homolog (S. cerevisiae)",0.345882884179934,5.42442210044773,2.24522578070385,0.0402094117339695,0.35936724678412,-3.73463588915774
"74","1416234_at","Lrrc59","98238","leucine rich repeat containing 59",0.15045865122403,9.99408420293588,0.84623700212939,0.410681133215804,0.727283065283303,-5.48697854466302
"75","1416240_at","Psmb7","19177","proteasome (prosome, macropain) subunit, beta type 7",0.308215146846107,10.1452906445945,1.72177082816813,0.10560432116824,0.473596690416523,-4.51802971121434
"76","1416241_at","Sec13","110379","SEC13 homolog, nuclear pore and COPII coat complex component",-0.0873615701241768,9.0759209148855,-0.546338473130851,0.59284505912012,0.826344718159116,-5.68354698185125
"77","1416245_at","Aurkaip1","66077","aurora kinase A interacting protein 1",-0.0204948942677383,9.95573520409225,-0.164477463703615,0.871545092154901,0.949114267553303,-5.81444768529971
"78","1416246_a_at","Coro1a","12721","coronin, actin binding protein 1A",-0.135803049367502,5.11407482951053,-0.806838526054567,0.432332177565694,0.740372880529402,-5.51725735951348
"79","1416250_at","Btg2","12227","B cell translocation gene 2, anti-proliferative",0.147091221562629,7.1974808351608,0.550534385199307,0.590035845157712,0.825940211119635,-5.68134918797848
"80","1416258_at","Tk1","21877","thymidine kinase 1",0.179895269018457,6.55111554586866,0.639941740310876,0.531837284959158,0.794833324155595,-5.63072064464937
"81","1416263_at","Abcb9","56325","ATP-binding cassette, sub-family B (MDR/TAP), member 9",0.0636244475521694,3.88657495239555,0.423409095085353,0.677988487468841,0.86970918393711,-5.74072493625109
"82","1416268_at","Ets2","23872","E26 avian leukemia oncogene 2, 3' domain",0.136802005537945,7.83892351882165,0.968461902016828,0.348128457281567,0.690872810290196,-5.38487437999717
"83","1416275_at","Slc26a6","171429","solute carrier family 26, member 6",0.117762556931078,6.12631151135856,0.642367629328216,0.530303808971527,0.794013417497757,-5.62924667976371
"84","1416290_a_at","Psmc4","23996","proteasome (prosome, macropain) 26S subunit, ATPase, 4",-0.312672163221169,10.153659854664,-1.90353745042753,0.0762829567990205,0.432313424249762,-4.25906240944945
"85","1416296_at","Il2rg","16186","interleukin 2 receptor, gamma chain",-0.230364525038984,5.00038810748794,-1.25451698721775,0.228797616394126,0.602424980364917,-5.10050012635638
"86","1416297_s_at","Reg3b","18489","regenerating islet-derived 3 beta",0.0351079497091464,3.89425183569928,0.180025904449676,0.859535026023056,0.944642963800788,-5.8118397899629
"87","1416299_at","Shcbp1","20419","Shc SH2-domain binding protein 1",0.322737861770451,3.52793377075692,1.76012494828096,0.0986997798366854,0.465337769340116,-4.46471286059013
"88","1416304_at","Litaf","56722","LPS-induced TN factor",0.0598350707166411,9.03817844404791,0.243395577140907,0.810987020665204,0.928370939823728,-5.79879126796507
"89","1416308_at","Ugdh","22235","UDP-glucose dehydrogenase",-0.252912523130593,10.9271567537449,-1.35572890241896,0.195191312604133,0.576401910273364,-4.9858319881172
"90","1416309_at","Nusap1","108907","nucleolar and spindle associated protein 1",0.159211691005435,3.60708643774589,0.959194734603557,0.352625464812792,0.694226805833104,-5.39304053302066
"91","1416317_a_at","Stambp","70527","STAM binding protein",-0.17951873933463,5.02402480599431,-0.934583071861772,0.364764505087617,0.699357440855383,-5.41439394447928
"92","1416318_at","Serpinb1a","66222","serine (or cysteine) peptidase inhibitor, clade B, member 1a",0.343471017658687,3.81426770328885,1.20467227405796,0.246942027823897,0.618816253907661,-5.15438254350694
"93","1416321_s_at","Prelp","116847","proline arginine-rich end leucine-rich repeat",0.277173368710941,6.79839787217918,1.60462140060944,0.129362382050555,0.504860086807251,-4.67612953693711
"94","1416326_at","Crip1","12925","cysteine-rich protein 1 (intestinal)",0.304134074167356,7.47402323487493,1.60629885881007,0.128992185597263,0.504860086807251,-4.67391820056723
"95","1416332_at","Cirbp","12696","cold inducible RNA binding protein",0.0246103218101634,6.09789450316556,0.106962586043904,0.916232196510001,0.967695433198664,-5.82205430904329
"96","1416355_at","Rbmx","19655","RNA binding motif protein, X chromosome",-0.103547000529571,4.04390186014392,-0.590347719219839,0.563722063251363,0.810941008467046,-5.65969682691814
"97","1416357_a_at","Mcam","84004","melanoma cell adhesion molecule",0.230689854814912,4.23684720758114,1.4398580526681,0.170394470686714,0.549118853523273,-4.88539039963452
"98","1416360_at","Snx18","170625","sorting nexin 18",-0.229819970900434,4.92308528125159,-1.1169863477625,0.281524388317626,0.647370344869578,-5.24484420582389
"99","1416365_at","Hsp90ab1","15516","heat shock protein 90 alpha (cytosolic), class B member 1",-0.0961868070614766,10.4407339249544,-0.261449984227244,0.797291445685624,0.924469670241312,-5.79436449242143
"100","1416368_at","Gsta4","14860","glutathione S-transferase, alpha 4",0.23817916121099,9.93515591088268,1.38866071206896,0.185156293435818,0.564364289422697,-4.94705459291245
"101","1416376_at","Tmem97","69071","transmembrane protein 97",-0.0260768962744908,8.99139618540085,-0.165671679551363,0.87062144635329,0.949073597819287,-5.81425569449521
"102","1416377_at","Pdcd7","50996","programmed cell death 7",-0.19554914923432,5.81132561415408,-1.16355385770313,0.262729989273693,0.633882354402587,-5.19750040568487
"103","1416403_at","Abcb10","56199","ATP-binding cassette, sub-family B (MDR/TAP), member 10",-0.152472387649725,6.03716301761549,-0.611675026294622,0.54988652751255,0.802803086615624,-5.64750708483195
"104","1416411_at","Gstm2","14863","glutathione S-transferase, mu 2",0.101086899368035,8.42601599623599,0.480828584898104,0.637556993828434,0.847054134251375,-5.71576210032285
"105","1416418_at","Gabarapl1","57436","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1",-0.369113030781753,9.98217855907359,-2.32057111187129,0.0347670467574778,0.339321484836142,-3.61355077054339
"106","1416421_a_at","Ssb","20823","Sjogren syndrome antigen B",0.111755939467169,6.49647951555681,0.431853765063495,0.671973770417345,0.866313995142653,-5.73724696759328
"107","1416431_at","Tubb6","67951","tubulin, beta 6 class V",0.064014728083202,7.0143002784872,0.293031765204829,0.773501579745737,0.91279373201992,-5.78586771182619
"108","1416432_at","Pfkfb3","170768","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",-0.221672277434848,5.66677663596449,-0.509751330665069,0.617622561413723,0.838040732391485,-5.70202686727844
"109","1416444_at","Elovl2","54326","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2",-0.123614880337422,11.4375542160552,-0.698951986467723,0.495248015894469,0.772406541329796,-5.59338360676323
"110","1416445_at","Fam98a","72722","family with sequence similarity 98, member A",0.00198121272450358,8.6297979568675,0.0118477739453929,0.990702773363868,0.996932699870485,-5.82756570298252
"111","1416447_at","Tmem30a","69981","transmembrane protein 30A",-0.508265508999463,9.03576722801241,-2.20142821956884,0.0437287456297562,0.374536706318862,-3.80421044864932
"112","1416452_at","Oat","18242","ornithine aminotransferase",-0.414399040974809,10.1075217583066,-1.85618263873258,0.0831236850004226,0.439187577010413,-4.32802601715732
"113","1416454_s_at","Acta2","11475","actin, alpha 2, smooth muscle, aorta",0.525392786190246,5.9600537617575,0.985586970104738,0.339924422977847,0.683172315089228,-5.36960403875579
"114","1416457_at","Ddah2","51793","dimethylarginine dimethylaminohydrolase 2",0.180320824746762,5.71530709985965,1.22988085620323,0.237630965119225,0.611510029918728,-5.12735042376086
"115","1416476_a_at","Ube2d2a","56550","ubiquitin-conjugating enzyme E2D 2A",-0.465580401414664,9.7263158786046,-3.40153450775457,0.00393169364020031,0.237705571964581,-1.75941417082033
"116","1416479_a_at","Tmem14c","66154","transmembrane protein 14C",-0.483374478788614,9.63635236144327,-2.22445272923828,0.0418443517460727,0.368847553384336,-3.76771192064612
"117","1416481_s_at","Higd1a","56295","HIG1 domain family, member 1A",0.116904358092701,6.62661383949859,0.661363507228295,0.518382018192588,0.787466390420152,-5.61752350495068
"118","1416488_at","Ccng2","12452","cyclin G2",-0.151035188259178,7.68466050731946,-0.526863727081036,0.605971366426429,0.832527264339532,-5.69353662658045
"119","1416490_at","Tmed6","66269","transmembrane p24 trafficking protein 6",0.260978341553023,4.21011327230989,1.1846710650145,0.254528104931705,0.626438224532947,-5.17550851839146
"120","1416499_a_at","Dctn6","22428","dynactin 6",-0.413075007598209,8.05488412419064,-2.54231664930835,0.0225023070580909,0.305237270091466,-3.24822140071582
"121","1416501_at","Pdpk1","18607","3-phosphoinositide dependent protein kinase 1",-0.116310024179379,7.34756605522105,-0.633326590364946,0.536031471224387,0.797298330136649,-5.63471327635638
"122","1416514_a_at","Fscn1","14086","fascin actin-bundling protein 1",0.373656331438617,6.34921353617451,2.08101581591518,0.0549309326687478,0.394614924050843,-3.99213829717109
"123","1416521_at","Selenow","20364","selenoprotein W",-0.254883675200835,7.17416273752009,-1.49360251533904,0.15595754924987,0.538257787505092,-4.81890329803857
"124","1416525_at","Spop","20747","speckle-type POZ protein",-0.122266353532657,7.75463093860371,-0.527247818504485,0.605711100105468,0.832527264339532,-5.69334296953252
"125","1416528_at","Sh3bgrl3","73723","SH3 domain binding glutamic acid-rich protein-like 3",0.340483840592802,6.21795266536157,1.98413502459646,0.0657956732975625,0.40934556183009,-4.13943724464765
"126","1416529_at","Emp1","13730","epithelial membrane protein 1",0.280669863309218,3.60646853252999,1.56434627419666,0.1385269946252,0.517165127051828,-4.72874746380104
"127","1416537_at","Creld1","171508","cysteine-rich with EGF-like domains 1",0.00545342185642639,8.4121421597057,0.0331094252233419,0.974022669425879,0.990644778641486,-5.82709934737827
"128","1416552_at","Dppa5a","434423","developmental pluripotency associated 5A",0.112742735248405,4.59076539109267,0.645398247803264,0.52839154842399,0.79374573731391,-5.62739790311299
"129","1416559_at","Rrp8","101867","ribosomal RNA processing 8, methyltransferase, homolog (yeast)",-0.197070321471601,6.26294580137659,-0.94385492569363,0.360157985387791,0.697719273624709,-5.40640675532249
"130","1416568_a_at","Acin1","56215","apoptotic chromatin condensation inducer 1",-0.218745351437482,6.77205713272885,-0.690314179871012,0.500509918887369,0.777427124812613,-5.59904122950183
"131","1416575_at","Cdc45","12544","cell division cycle 45",-0.00197029593477893,4.80589224582838,-0.011141120646812,0.991257275569351,0.997064014458963,-5.82757362910296
"132","1416584_at","Man2b2","17160","mannosidase 2, alpha B2",0.346838752596594,6.05365419221199,2.08572477809701,0.0544472963052943,0.394614924050843,-3.98488663451651
"133","1416591_at","Rab34","19376","RAB34, member RAS oncogene family",0.457380151133339,6.38400313109604,2.80834178919308,0.0132071774337883,0.275884368382355,-2.79615821871093
"134","1416629_at","Slc1a5","20514","solute carrier family 1 (neutral amino acid transporter), member 5",-0.157754724466106,4.09749199793965,-1.1359111701996,0.273768214940596,0.642716725068532,-5.22579674809467
"135","1416630_at","Id3","15903","inhibitor of DNA binding 3",0.0433546885618359,8.84199894825954,0.209001379041883,0.837251107952036,0.937265881752724,-5.80635499283513
"136","1416632_at","Me1","17436","malic enzyme 1, NADP(+)-dependent, cytosolic",0.902969093412466,10.0495835348932,1.87259322826303,0.0806933398100068,0.43710329218658,-4.30424139949873
"137","1416641_at","Lig1","16881","ligase I, DNA, ATP-dependent",0.446711260258382,5.29885447493668,2.52077457679762,0.0234834041319539,0.305237270091466,-3.28423431486047
"138","1416645_a_at","Afp","11576","alpha fetoprotein",-0.189488039077397,4.5333061847473,-0.442051944304884,0.664740890861365,0.862652383367817,-5.73295772355659
"139","1416656_at","Clic1","114584","chloride intracellular channel 1",0.078671621986703,6.64311981696642,0.416766706359421,0.682735503004673,0.872079855369169,-5.74341359793922
"140","1416661_at","Eif3a","13669","eukaryotic translation initiation factor 3, subunit A",-0.578810197262933,6.8448197106698,-1.12215726666846,0.279388978107729,0.645874925099243,-5.23966617435151
"141","1416666_at","Serpine2","20720","serine (or cysteine) peptidase inhibitor, clade E, member 2",-0.755906814772006,8.48106921384118,-1.38973364572716,0.18483654614717,0.564364289422697,-4.94577940717883
"142","1416682_at","Ube3a","22215","ubiquitin protein ligase E3A",-0.49785011565189,4.57507968893733,-2.5095205529478,0.0240120652703407,0.306960207523086,-3.30300725136291
"143","1416686_at","Plod2","26432","procollagen lysine, 2-oxoglutarate 5-dioxygenase 2",-0.188343103371801,3.5094704534945,-1.19960716871527,0.248846443861682,0.620270029798103,-5.15975957322762
"144","1416698_a_at","Cks1b","54124","CDC28 protein kinase 1b",0.014426458229245,9.62027196669247,0.0721029572052139,0.943469940779693,0.980285488408177,-5.82509809816545
"145","1416708_a_at","Gramd1a","52857","GRAM domain containing 1A",-0.170201622031735,6.13177473133732,-0.738299106265259,0.471695284869808,0.761319745271967,-5.56678557632226
"146","1416714_at","Irf8","15900","interferon regulatory factor 8",0.0880642434827905,4.42382696901756,0.450508006978298,0.658769521792478,0.860192704965784,-5.72932740796072
"147","1416730_at","Rcl1","59028","RNA terminal phosphate cyclase-like 1",-0.0900860119374478,9.75218901431092,-0.528851021426673,0.604625341083583,0.832527264339532,-5.69253317865033
"148","1416739_a_at","Brap","72399","BRCA1 associated protein",0.174865505908185,4.96374539430302,0.823362807085676,0.423163880154452,0.732695141547752,-5.50471716251349
"149","1416746_at","H2afx","15270","H2A histone family, member X",-0.0919825297018839,7.59706593254962,-0.591823040507046,0.562759058301792,0.810941008467046,-5.65886682572398
"150","1416755_at","Dnajb1","81489","DnaJ heat shock protein family (Hsp40) member B1",-0.200659741092831,8.73300683438549,-1.01743101023825,0.32503451693046,0.6736589513091,-5.34059336982498
"151","1416769_s_at","Atp6v0b","114143","ATPase, H+ transporting, lysosomal V0 subunit B",0.105937761317808,8.21102888869177,0.7886612632878,0.442562898391176,0.742759874210402,-5.53078457005642
"152","1416773_at","Wee1","22390","WEE 1 homolog 1 (S. pombe)",0.423503666480455,6.5931720680746,1.21080372408382,0.24465175424761,0.616434579317624,-5.14784903002973
"153","1416776_at","Crym","12971","crystallin, mu",-0.790517327607212,4.22449557940937,-3.50270060454981,0.00319378915342446,0.232572251260749,-1.58126994954894
"154","1416786_at","Acvr1","11477","activin A receptor, type 1",0.0764511009877253,5.08499054959382,0.404450102037719,0.691574208097263,0.877097693833128,-5.74828926205449
"155","1416804_at","Ehbp1l1","114601","EH domain binding protein 1-like 1",0.221594401046477,4.83996692666897,1.22199642517886,0.240513378545778,0.613615597454083,-5.13585353305804
"156","1416818_at","Parva","57342","parvin, alpha",0.353437011330873,7.02721596694521,2.3424747805642,0.0333196120249902,0.334549315189621,-3.57803629516678
"157","1416822_at","Ess2","27886","ess-2 splicing factor",0.0851306435220236,4.27639536850279,0.459914125237922,0.652155338403519,0.855828979585211,-5.72521076868176
"158","1416826_a_at","Med20","56771","mediator complex subunit 20",0.139660735228158,7.1222844777978,0.857117005974159,0.40482917790856,0.724882889057162,-5.47838753601353
"159","1416833_at","Keg1","64697","kidney expressed gene 1",0.141279034875334,11.1268887627258,0.712127491911851,0.487284938428259,0.769718905817922,-5.58462774840413
"160","1416835_s_at","Amd1","11702","S-adenosylmethionine decarboxylase 1",0.139973124654064,8.36411949169259,0.621131477010549,0.543811377616128,0.801818440076783,-5.64197106399423
"161","1416839_at","Mmut","17850","methylmalonyl-Coenzyme A mutase",0.00615330296205396,5.76233421153938,0.0320703145071258,0.974837642652266,0.990644778641486,-5.82713239053253
"162","1416840_at","Mid1ip1","68041","Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))",0.312786126652576,10.5073077828256,1.33268465185272,0.20247142459158,0.579666100822358,-5.01254476724206
"163","1416843_at","Pde6d","18582","phosphodiesterase 6D, cGMP-specific, rod, delta",-0.124368741325948,6.21025040181528,-0.717837866214701,0.48385746794203,0.768788552685918,-5.58078569368201
